time,MLII,V1
0.394444444,-0.8,-0.325
0.397222222,-0.795,-0.315
0.4,-0.77,-0.345
0.402777778,-0.75,-0.39
0.405555556,-0.73,-0.415
0.408333333,-0.74,-0.4
0.411111111,-0.77,-0.385
0.413888889,-0.795,-0.345
0.416666667,-0.805,-0.3
0.419444444,-0.795,-0.225
0.422222222,-0.775,-0.18
0.425,-0.74,-0.155
0.427777778,-0.73,-0.185
0.430555556,-0.72,-0.235
0.433333333,-0.715,-0.29
0.436111111,-0.705,-0.31
0.438888889,-0.69,-0.3
0.441666667,-0.685,-0.295
0.444444444,-0.695,-0.255
0.447222222,-0.71,-0.24
0.45,-0.715,-0.23
0.452777778,-0.715,-0.225
0.455555556,-0.7,-0.23
0.458333333,-0.68,-0.255
0.461111111,-0.64,-0.265
0.463888889,-0.64,-0.275
0.466666667,-0.66,-0.25
0.469444444,-0.7,-0.195
0.472222222,-0.725,-0.175
0.475,-0.75,-0.145
0.477777778,-0.77,-0.18
0.480555556,-0.755,-0.215
0.483333333,-0.755,-0.255
0.486111111,-0.745,-0.285
0.488888889,-0.715,-0.29
0.491666667,-0.685,-0.33
0.494444444,-0.675,-0.28
0.497222222,-0.67,-0.245
0.5,-0.715,-0.185
0.502777778,-0.72,-0.185
0.505555556,-0.74,-0.195
0.508333333,-0.77,-0.24
0.511111111,-0.81,-0.28
0.513888889,-0.865,-0.31
0.516666667,-0.905,-0.28
0.519444444,-0.92,-0.21
0.522222222,-0.89,-0.155
0.525,-0.85,-0.13
0.527777778,-0.8,-0.15
0.530555556,-0.765,-0.18
0.533333333,-0.765,-0.225
0.536111111,-0.765,-0.235
0.538888889,-0.785,-0.235
0.541666667,-0.815,-0.235
0.544444444,-0.825,-0.235
0.547222222,-0.83,-0.285
0.55,-0.82,-0.32
0.552777778,-0.825,-0.365
0.555555556,-0.8,-0.37
0.558333333,-0.78,-0.355
0.561111111,-0.765,-0.315
0.563888889,-0.72,-0.27
0.566666667,-0.725,-0.265
0.569444444,-0.72,-0.25
0.572222222,-0.76,-0.23
0.575,-0.805,-0.195
0.577777778,-0.845,-0.195
0.580555556,-0.855,-0.215
0.583333333,-0.855,-0.225
0.586111111,-0.855,-0.225
0.588888889,-0.845,-0.235
0.591666667,-0.83,-0.21
0.594444444,-0.8,-0.215
0.597222222,-0.765,-0.22
0.6,-0.72,-0.27
0.602777778,-0.715,-0.31
0.605555556,-0.73,-0.38
0.608333333,-0.78,-0.425
0.611111111,-0.815,-0.43
0.613888889,-0.835,-0.38
0.616666667,-0.83,-0.325
0.619444444,-0.815,-0.235
0.622222222,-0.775,-0.155
0.625,-0.73,-0.1
0.627777778,-0.68,-0.09
0.630555556,-0.65,-0.165
0.633333333,-0.635,-0.215
0.636111111,-0.64,-0.26
0.638888889,-0.62,-0.255
0.641666667,-0.625,-0.27
0.644444444,-0.61,-0.28
0.647222222,-0.59,-0.25
0.65,-0.56,-0.19
0.652777778,-0.535,-0.14
0.655555556,-0.525,-0.12
0.658333333,-0.535,-0.14
0.661111111,-0.55,-0.185
0.663888889,-0.58,-0.18
0.666666667,-0.625,-0.175
0.669444444,-0.67,-0.15
0.672222222,-0.685,-0.13
0.675,-0.69,-0.18
0.677777778,-0.69,-0.24
0.680555556,-0.685,-0.29
0.683333333,-0.695,-0.315
0.686111111,-0.695,-0.295
0.688888889,-0.655,-0.245
0.691666667,-0.61,-0.175
0.694444444,-0.585,-0.14
0.697222222,-0.55,-0.13
0.7,-0.55,-0.18
0.702777778,-0.575,-0.22
0.705555556,-0.64,-0.245
0.708333333,-0.73,-0.18
0.711111111,-0.795,-0.145
0.713888889,-0.84,-0.13
0.716666667,-0.87,-0.155
0.719444444,-0.87,-0.21
0.722222222,-0.875,-0.265
0.725,-0.865,-0.295
0.727777778,-0.85,-0.275
0.730555556,-0.845,-0.225
0.733333333,-0.845,-0.185
0.736111111,-0.855,-0.165
0.738888889,-0.85,-0.195
0.741666667,-0.855,-0.225
0.744444444,-0.86,-0.315
0.747222222,-0.855,-0.39
0.75,-0.865,-0.44
0.752777778,-0.865,-0.455
0.755555556,-0.865,-0.435
0.758333333,-0.875,-0.39
0.761111111,-0.85,-0.3
0.763888889,-0.86,-0.21
0.766666667,-0.89,-0.15
0.769444444,-0.89,-0.18
0.772222222,-0.89,-0.25
0.775,-0.865,-0.34
0.777777778,-0.825,-0.39
0.780555556,-0.83,-0.39
0.783333333,-0.83,-0.38
0.786111111,-0.855,-0.395
0.788888889,-0.875,-0.385
0.791666667,-0.88,-0.38
0.794444444,-0.84,-0.35
0.797222222,-0.81,-0.32
0.8,-0.785,-0.35
0.802777778,-0.785,-0.41
0.805555556,-0.8,-0.5
0.808333333,-0.83,-0.585
0.811111111,-0.88,-0.655
0.813888889,-0.885,-0.715
0.816666667,-0.89,-0.8
0.819444444,-0.825,-0.94
0.822222222,-0.725,-1.145
0.825,-0.57,-1.365
0.827777778,-0.385,-1.57
0.830555556,-0.24,-1.745
0.833333333,-0.145,-1.8
0.836111111,-0.1,-1.78
0.838888889,-0.055,-1.745
0.841666667,0.01,-1.66
0.844444444,0.15,-1.555
0.847222222,0.375,-1.385
0.85,0.595,-1.095
0.852777778,0.775,-0.69
0.855555556,0.84,-0.26
0.858333333,0.645,0.095
0.861111111,0.23,0.325
0.863888889,-0.36,0.36
0.866666667,-0.985,0.22
0.869444444,-1.44,-0.015
0.872222222,-1.745,-0.235
0.875,-1.91,-0.335
0.877777778,-1.975,-0.39
0.880555556,-2.02,-0.395
0.883333333,-2.05,-0.415
0.886111111,-2.07,-0.425
0.888888889,-2.065,-0.44
0.891666667,-2.06,-0.42
0.894444444,-2.055,-0.4
0.897222222,-2.055,-0.4
0.9,-2.065,-0.395
0.902777778,-2.07,-0.4
0.905555556,-2.04,-0.4
0.908333333,-1.99,-0.435
0.911111111,-1.935,-0.475
0.913888889,-1.87,-0.515
0.916666667,-1.815,-0.53
0.919444444,-1.715,-0.485
0.922222222,-1.6,-0.405
0.925,-1.45,-0.305
0.927777778,-1.29,-0.225
0.930555556,-1.15,-0.18
0.933333333,-1.06,-0.2
0.936111111,-1,-0.22
0.938888889,-0.94,-0.205
0.941666667,-0.905,-0.19
0.944444444,-0.895,-0.175
0.947222222,-0.875,-0.145
0.95,-0.83,-0.105
0.952777778,-0.75,-0.08
0.955555556,-0.705,-0.135
0.958333333,-0.7,-0.16
0.961111111,-0.75,-0.105
0.963888889,-0.795,-0.035
0.966666667,-0.845,-0.005
0.969444444,-0.895,-0.055
0.972222222,-0.925,-0.09
0.975,-0.93,-0.145
0.977777778,-0.92,-0.165
0.980555556,-0.895,-0.175
0.983333333,-0.87,-0.195
0.986111111,-0.84,-0.18
0.988888889,-0.81,-0.17
0.991666667,-0.79,-0.155
0.994444444,-0.795,-0.155
0.997222222,-0.815,-0.125
