time,MLII
0.4416666666667197,-1.105
0.4444444444443434,-1.125
0.44722222222219443,-1.135
0.4500000000000455,-1.16
0.45277777777778283,-1.185
0.4555555555556339,-1.205
0.45833333333337123,-1.215
0.46111111111122227,-1.235
0.46388888888873225,-1.235
0.466666667,-1.235
0.46944444444443434,-1.255
0.472222222,-1.25
0.47500000000002274,-1.255
0.4777777777777601,-1.275
0.48055555555561114,-1.295
0.4833333333333485,-1.3
0.48611111111119953,-1.315
0.4888888888889369,-1.315
0.49166666666667425,-1.315
0.4944444444444116,-1.315
0.49722222222226264,-1.315
0.5,-1.31
0.5027777777777374,-1.29
0.5055555555555884,-1.27
0.5083333333333258,-1.26
0.5111111111110631,-1.24
0.5138888888888005,-1.24
0.5166666666666515,-1.225
0.5194444444443889,-1.21
0.5222222222222399,-1.19
0.5249999999999773,-1.17
0.527777778,-1.145
0.5305555555555657,-1.115
0.533333333,-1.08
0.5361111111112677,-1.04
0.5388888888887777,-1.015
0.5416666666666288,-0.98
0.5444444444443661,-0.955
0.5472222222222172,-0.93
0.5499999999999545,-0.91
0.5527777777778056,-0.895
0.5555555555556566,-0.865
0.5583333333332803,-0.84
0.561111111,-0.81
0.563888889,-0.785
0.5666666666667197,-0.765
0.5694444444443434,-0.735
0.5722222222221944,-0.71
0.5750000000000455,-0.695
0.5777777777777828,-0.69
0.5805555555556339,-0.685
0.5833333333333712,-0.68
0.5861111111112223,-0.68
0.5888888888887323,-0.69
0.591666667,-0.675
0.5944444444444343,-0.67
0.597222222,-0.645
0.6000000000000227,-0.64
0.6027777777777601,-0.625
0.6055555555556111,-0.605
0.6083333333333485,-0.6
0.6111111111111995,-0.61
0.6138888888889369,-0.61
0.6166666666666742,-0.62
0.6194444444444116,-0.64
0.6222222222222626,-0.64
0.625,-0.64
0.6277777777777374,-0.64
0.6305555555555884,-0.63
0.6333333333333258,-0.625
0.6361111111110631,-0.615
0.6388888888888005,-0.61
0.6416666666666515,-0.605
0.6444444444443889,-0.62
0.6472222222222399,-0.62
0.6499999999999773,-0.625
0.652777778,-0.64
0.6555555555555657,-0.63
0.658333333,-0.64
0.6611111111112677,-0.655
0.6638888888887777,-0.645
0.6666666666666288,-0.645
0.6694444444443661,-0.63
0.6722222222222172,-0.63
0.6749999999999545,-0.635
0.6777777777778056,-0.645
0.6805555555556566,-0.65
0.6833333333332803,-0.655
0.686111111,-0.645
0.688888889,-0.655
0.6916666666667197,-0.645
0.6944444444443434,-0.63
0.6972222222221944,-0.62
0.7000000000000455,-0.615
0.7027777777777828,-0.615
0.7055555555556339,-0.61
0.7083333333333712,-0.625
0.7111111111112223,-0.645
0.7138888888887323,-0.66
0.716666667,-0.665
0.7194444444444343,-0.645
0.722222222,-0.605
0.7250000000000227,-0.53
0.7277777777777601,-0.41
0.7305555555556111,-0.265
0.7333333333333485,-0.105
0.7361111111111995,0.055
0.7388888888889369,0.17
0.7416666666666742,0.255
0.7444444444444116,0.31
0.7472222222222626,0.315
0.75,0.27
0.7527777777777374,0.155
0.7555555555555884,0.025
0.7583333333333258,-0.135
0.7611111111110631,-0.275
0.7638888888888005,-0.41
0.7666666666666515,-0.525
0.7694444444443889,-0.61
0.7722222222222399,-0.695
0.7749999999999773,-0.81
0.777777778,-0.94
0.7805555555555657,-1.06
0.783333333,-1.16
0.7861111111112677,-1.22
0.7888888888887777,-1.24
0.7916666666666288,-1.235
0.7944444444443661,-1.205
0.7972222222222172,-1.185
0.7999999999999545,-1.155
0.8027777777778056,-1.13
0.8055555555556566,-1.105
0.8083333333332803,-1.1
0.811111111,-1.09
0.813888889,-1.06
0.8166666666667197,-1.025
0.8194444444443434,-0.99
0.8222222222221944,-0.95
0.8250000000000455,-0.91
0.8277777777777828,-0.87
0.8305555555556339,-0.835
0.8333333333333712,-0.795
0.8361111111112223,-0.76
0.8388888888887323,-0.72
0.841666667,-0.67
0.8444444444444343,-0.635
0.847222222,-0.625
0.8500000000000227,-0.615
0.8527777777777601,-0.605
0.8555555555556111,-0.59
0.8583333333333485,-0.595
0.8611111111111995,-0.59
0.8638888888889369,-0.59
0.8666666666666742,-0.58
0.8694444444444116,-0.585
0.8722222222222626,-0.575
0.875,-0.575
0.8777777777777374,-0.58
0.8805555555555884,-0.59
0.8833333333333258,-0.59
0.8861111111110631,-0.615
0.8888888888888005,-0.615
0.8916666666666515,-0.625
0.8944444444443889,-0.63
0.8972222222222399,-0.64
0.8999999999999773,-0.64
0.902777778,-0.655
0.9055555555555657,-0.655
0.908333333,-0.66
0.9111111111112677,-0.665
0.9138888888887777,-0.675
0.9166666666666288,-0.67
0.9194444444443661,-0.67
0.9222222222222172,-0.66
0.9249999999999545,-0.66
0.9277777777778056,-0.645
0.9305555555556566,-0.625
0.9333333333332803,-0.6
0.936111111,-0.595
0.938888889,-0.565
0.9416666666667197,-0.555
0.9444444444443434,-0.55
0.9472222222221944,-0.535
0.9500000000000455,-0.525
0.9527777777777828,-0.52
0.9555555555556339,-0.51
0.9583333333333712,-0.505
0.9611111111112223,-0.49
0.9638888888887323,-0.455
0.966666667,-0.42
0.9694444444444343,-0.37
0.972222222,-0.34
0.9750000000000227,-0.305
0.9777777777777601,-0.27
0.9805555555556111,-0.235
0.9833333333333485,-0.21
0.9861111111111995,-0.195
0.9888888888889369,-0.175
0.9916666666666742,-0.155
0.9944444444444116,-0.13
0.9972222222222626,-0.11
1,-0.08
1.0027777777777374,-0.055
1.0055555555555884,-0.03
1.0083333333333258,-0.02
1.011111111111063,-0.01
1.0138888888888005,0
1.0166666666666515,0
1.0194444444443889,-0.005
1.022222222,-0.015
1.0249999999999773,-0.03
1.027777777777942,-0.025
1.0305555555555657,-0.02
1.033333333333303,-0.015
1.0361111111112677,-0.02
1.0388888888887777,-0.025
1.0416666666666288,-0.04
1.0444444444443661,-0.055
1.0472222222222172,-0.075
1.0499999999999545,-0.105
1.0527777777778056,-0.13
1.0555555555556566,-0.14
1.0583333333332803,-0.165
1.061111111111245,-0.185
1.063888888888755,-0.19
1.0666666666667197,-0.195
1.0694444444443434,-0.21
1.0722222222221944,-0.225
1.0750000000000455,-0.235
1.0777777777777828,-0.275
1.0805555555556339,-0.285
1.0833333333333712,-0.305
1.0861111111112223,-0.325
1.0888888888887323,-0.35
1.091666666666697,-0.38
1.0944444444444343,-0.39
1.097222222222058,-0.405
1.1000000000000227,-0.395
1.102777778,-0.395
1.1055555555556111,-0.405
1.1083333333333485,-0.415
1.1111111111111995,-0.42
1.113888888888937,-0.415
1.1166666666666742,-0.425
1.1194444444444116,-0.445
1.1222222222222626,-0.45
1.125,-0.455
1.1277777777777374,-0.455
1.1305555555555884,-0.45
1.1333333333333258,-0.445
1.136111111111063,-0.45
1.1388888888888005,-0.445
1.1416666666666515,-0.445
1.1444444444443889,-0.445
1.147222222,-0.44
1.1499999999999773,-0.44
1.152777777777942,-0.45
1.1555555555555657,-0.46
1.158333333333303,-0.46
1.1611111111112677,-0.46
1.1638888888887777,-0.455
1.1666666666666288,-0.45
1.1694444444443661,-0.43
1.1722222222222172,-0.43
1.1749999999999545,-0.42
1.1777777777778056,-0.425
1.1805555555556566,-0.435
1.1833333333332803,-0.435
1.186111111111245,-0.435
1.188888888888755,-0.44
1.1916666666667197,-0.45
1.1944444444443434,-0.445
1.1972222222221944,-0.44
1.2000000000000455,-0.44
1.2027777777777828,-0.435
1.2055555555556339,-0.425
1.2083333333333712,-0.425
1.2111111111112223,-0.425
1.2138888888887323,-0.43
1.216666666666697,-0.425
1.2194444444444343,-0.435
1.222222222222058,-0.445
1.2250000000000227,-0.45
1.227777778,-0.445
1.2305555555556111,-0.45
1.2333333333333485,-0.435
1.2361111111111995,-0.45
1.238888888888937,-0.445
1.2416666666666742,-0.45
1.2444444444444116,-0.45
1.2472222222222626,-0.45
1.25,-0.455
1.2527777777777374,-0.465
1.2555555555555884,-0.45
1.2583333333333258,-0.455
1.261111111111063,-0.45
1.2638888888888005,-0.465
1.2666666666666515,-0.465
1.2694444444443889,-0.455
1.272222222,-0.445
1.2749999999999773,-0.44
1.277777777777942,-0.445
1.2805555555555657,-0.44
1.283333333333303,-0.445
1.2861111111112677,-0.445
1.2888888888887777,-0.475
1.2916666666666288,-0.465
1.2944444444443661,-0.475
1.2972222222222172,-0.475
1.2999999999999545,-0.47
1.3027777777778056,-0.465
1.3055555555556566,-0.455
1.3083333333332803,-0.455
1.311111111111245,-0.455
1.313888888888755,-0.465
1.3166666666667197,-0.46
1.3194444444443434,-0.47
1.3222222222221944,-0.475
1.3250000000000455,-0.48
1.3277777777777828,-0.47
1.3305555555556339,-0.48
1.3333333333333712,-0.46
1.3361111111112223,-0.46
1.3388888888887323,-0.455
1.341666666666697,-0.45
1.3444444444444343,-0.45
1.347222222222058,-0.45
1.3500000000000227,-0.455
1.352777778,-0.455
1.3555555555556111,-0.45
1.3583333333333485,-0.45
1.3611111111111995,-0.455
1.363888888888937,-0.45
1.3666666666666742,-0.425
1.3694444444444116,-0.41
1.3722222222222626,-0.39
1.375,-0.37
1.3777777777777374,-0.35
1.3805555555555884,-0.335
1.3833333333333258,-0.295
1.386111111111063,-0.255
1.3888888888888005,-0.215
1.3916666666666515,-0.17
1.3944444444443889,-0.105
1.397222222,-0.03
1.3999999999999773,0.065
1.402777777777942,0.195
1.4055555555555657,0.325
1.408333333333303,0.465
1.4111111111112677,0.62
1.4138888888887777,0.785
1.4166666666666288,0.96
1.4194444444443661,1.115
1.4222222222222172,1.24
1.4249999999999545,1.34
1.4277777777778056,1.39
1.4305555555556566,1.405
1.4333333333332803,1.385
1.436111111111245,1.33
1.438888888888755,1.255
1.4416666666667197,1.15
1.4444444444443434,1.055
1.4472222222221944,0.92
1.4500000000000455,0.75
1.4527777777777828,0.56
1.4555555555556339,0.335
1.4583333333333712,0.115
1.4611111111112223,-0.09
1.4638888888887323,-0.25
1.466666666666697,-0.37
1.4694444444444343,-0.45
1.472222222222058,-0.5
1.4750000000000227,-0.545
1.477777778,-0.57
1.4805555555556111,-0.59
1.4833333333333485,-0.615
1.4861111111111995,-0.65
1.488888888888937,-0.67
1.4916666666666742,-0.69
1.4944444444444116,-0.7
1.4972222222222626,-0.72
1.5,-0.71
1.5027777777777374,-0.725
1.5055555555555884,-0.72
1.5083333333333258,-0.73
1.511111111111063,-0.74
1.5138888888888005,-0.75
1.5166666666666515,-0.765
1.5194444444443889,-0.795
1.522222222,-0.815
1.5249999999999773,-0.855
1.527777777777942,-0.855
1.5305555555555657,-0.875
1.533333333333303,-0.895
1.5361111111112677,-0.9
1.5388888888887777,-0.92
1.5416666666666288,-0.92
1.5444444444443661,-0.93
1.5472222222222172,-0.95
1.5499999999999545,-0.945
1.5527777777778056,-0.97
1.5555555555556566,-0.985
1.5583333333332803,-0.985
1.561111111111245,-1
1.563888888888755,-1.02
1.5666666666667197,-1.015
1.5694444444443434,-1.035
1.5722222222221944,-1.03
1.5750000000000455,-1.035
1.5777777777777828,-1.05
1.5805555555556339,-1.065
1.5833333333333712,-1.09
1.5861111111112223,-1.115
1.5888888888887323,-1.13
1.591666666666697,-1.145
1.5944444444444343,-1.17
1.597222222222058,-1.185
1.6000000000000227,-1.19
1.602777778,-1.2
1.6055555555556111,-1.205
1.6083333333333485,-1.21
1.6111111111111995,-1.23
1.613888888888937,-1.25
1.6166666666666742,-1.265
1.6194444444444116,-1.28
1.6222222222222626,-1.29
1.625,-1.285
1.6277777777777374,-1.295
1.6305555555555884,-1.295
1.6333333333333258,-1.3
1.636111111111063,-1.28
1.6388888888888005,-1.285
1.6416666666666515,-1.28
1.6444444444443889,-1.28
1.647222222,-1.28
1.6499999999999773,-1.29
1.652777777777942,-1.285
1.6555555555555657,-1.275
1.658333333333303,-1.265
1.6611111111112677,-1.26
1.6638888888887777,-1.245
1.6666666666666288,-1.225
1.6694444444443661,-1.2
1.6722222222222172,-1.165
1.6749999999999545,-1.155
1.6777777777778056,-1.14
1.6805555555556566,-1.105
1.6833333333332803,-1.095
1.686111111111245,-1.07
1.688888888888755,-1.055
1.6916666666667197,-1.025
1.6944444444443434,-1
1.6972222222221944,-0.97
1.7000000000000455,-0.93
1.7027777777777828,-0.885
1.7055555555556339,-0.855
1.7083333333333712,-0.825
1.7111111111112223,-0.8
1.7138888888887323,-0.78
1.716666666666697,-0.775
1.7194444444444343,-0.77
1.722222222222058,-0.75
1.7250000000000227,-0.75
1.727777778,-0.715
1.7305555555556111,-0.7
1.7333333333333485,-0.685
1.7361111111111995,-0.675
1.738888888888937,-0.65
1.7416666666666742,-0.64
1.7444444444444116,-0.64
1.7472222222222626,-0.635
1.75,-0.635
1.7527777777777374,-0.64
1.7555555555555884,-0.645
1.7583333333333258,-0.64
1.761111111111063,-0.635
1.7638888888888005,-0.635
1.7666666666666515,-0.63
1.7694444444443889,-0.62
1.772222222,-0.615
1.7749999999999773,-0.615
1.777777777777942,-0.635
1.7805555555555657,-0.625
1.783333333333303,-0.625
1.7861111111112677,-0.635
1.7888888888887777,-0.635
1.7916666666666288,-0.645
1.7944444444443661,-0.655
1.7972222222222172,-0.64
1.7999999999999545,-0.635
1.8027777777778056,-0.65
1.8055555555556566,-0.63
1.8083333333332803,-0.625
1.811111111111245,-0.63
1.813888888888755,-0.62
1.8166666666667197,-0.635
1.8194444444443434,-0.65
1.8222222222221944,-0.645
1.8250000000000455,-0.645
1.8277777777777828,-0.635
1.8305555555556339,-0.63
1.8333333333333712,-0.62
1.8361111111112223,-0.605
1.8388888888887323,-0.595
1.841666666666697,-0.59
1.8444444444444343,-0.605
1.847222222222058,-0.61
1.8500000000000227,-0.635
1.852777778,-0.65
1.8555555555556111,-0.68
1.8583333333333485,-0.69
1.8611111111111995,-0.68
1.863888888888937,-0.68
1.8666666666666742,-0.645
1.8694444444444116,-0.6
1.8722222222222626,-0.54
1.875,-0.45
1.8777777777777374,-0.35
1.8805555555555884,-0.22
1.8833333333333258,-0.12
1.886111111111063,-0.01
1.8888888888888005,0.095
1.8916666666666515,0.17
1.8944444444443889,0.225
1.897222222,0.23
1.8999999999999773,0.2
1.902777777777942,0.105
1.9055555555555657,-0.05
1.908333333333303,-0.215
1.9111111111112677,-0.385
1.9138888888887777,-0.52
1.9166666666666288,-0.625
1.9194444444443661,-0.715
1.9222222222222172,-0.8
1.9249999999999545,-0.895
1.9277777777778056,-0.985
1.9305555555556566,-1.075
1.9333333333332803,-1.155
1.936111111111245,-1.205
1.938888888888755,-1.21
1.9416666666667197,-1.19
1.9444444444443434,-1.18
1.9472222222221944,-1.13
1.9500000000000455,-1.105
1.9527777777777828,-1.075
1.9555555555556339,-1.075
1.9583333333333712,-1.055
1.9611111111112223,-1.015
1.9638888888887323,-0.985
1.966666666666697,-0.95
1.9694444444444343,-0.91
1.972222222222058,-0.86
1.9750000000000227,-0.825
1.977777778,-0.8
1.9805555555556111,-0.785
1.9833333333333485,-0.765
1.9861111111111995,-0.745
1.988888888888937,-0.725
1.9916666666666742,-0.71
1.9944444444444116,-0.685
1.9972222222222626,-0.67
2,-0.645
2.0027777777777374,-0.635
2.0055555555555884,-0.62
2.0083333333333258,-0.61
2.011111111111063,-0.62
2.0138888888888005,-0.62
2.0166666666666515,-0.615
2.019444444444389,-0.61
2.022222222,-0.61
2.0249999999999773,-0.61
2.027777777777942,-0.595
2.0305555555555657,-0.59
2.033333333333303,-0.605
2.0361111111112677,-0.59
2.0388888888887777,-0.57
2.0416666666666288,-0.565
2.044444444444366,-0.57
2.047222222222217,-0.575
2.0499999999999545,-0.585
2.0527777777778056,-0.595
2.0555555555556566,-0.605
2.0583333333332803,-0.61
2.061111111111245,-0.605
2.063888888888755,-0.61
2.0666666666667197,-0.595
2.0694444444443434,-0.59
2.0722222222221944,-0.575
2.0750000000000455,-0.575
2.077777777777783,-0.56
2.080555555555634,-0.555
2.0833333333333712,-0.555
2.0861111111112223,-0.555
2.0888888888887323,-0.545
2.091666666666697,-0.555
2.0944444444444343,-0.55
2.097222222222058,-0.525
2.1000000000000227,-0.5
2.102777778,-0.47
2.105555555555611,-0.445
2.1083333333333485,-0.41
2.1111111111111995,-0.4
2.113888888888937,-0.38
2.1166666666666742,-0.345
2.1194444444444116,-0.32
2.1222222222222626,-0.31
2.125,-0.285
2.1277777777777374,-0.26
2.1305555555555884,-0.225
2.1333333333333258,-0.18
2.136111111111063,-0.16
2.1388888888888005,-0.125
2.1416666666666515,-0.08
2.144444444444389,-0.05
2.147222222,-0.03
2.1499999999999773,-0.01
2.152777777777942,0.01
2.1555555555555657,0.025
2.158333333333303,0.025
2.1611111111112677,0.045
2.1638888888887777,0.055
2.1666666666666288,0.07
2.169444444444366,0.06
2.172222222222217,0.08
2.1749999999999545,0.085
2.1777777777778056,0.07
2.1805555555556566,0.07
2.1833333333332803,0.045
2.186111111111245,0.02
2.188888888888755,0.005
2.1916666666667197,0
2.1944444444443434,-0.015
2.1972222222221944,-0.03
2.2000000000000455,-0.045
2.202777777777783,-0.065
2.205555555555634,-0.07
2.2083333333333712,-0.09
2.2111111111112223,-0.115
2.2138888888887323,-0.13
2.216666666666697,-0.155
2.2194444444444343,-0.18
2.222222222222058,-0.205
2.2250000000000227,-0.215
2.227777778,-0.23
2.230555555555611,-0.265
2.2333333333333485,-0.265
2.2361111111111995,-0.275
2.238888888888937,-0.28
2.2416666666666742,-0.3
2.2444444444444116,-0.31
2.2472222222222626,-0.315
2.25,-0.335
2.2527777777777374,-0.35
2.2555555555555884,-0.365
2.2583333333333258,-0.37
2.261111111111063,-0.375
2.2638888888888005,-0.37
2.2666666666666515,-0.375
2.269444444444389,-0.36
2.272222222,-0.35
2.2749999999999773,-0.345
2.277777777777942,-0.345
2.2805555555555657,-0.36
2.283333333333303,-0.37
2.2861111111112677,-0.38
2.2888888888887777,-0.39
2.2916666666666288,-0.39
2.294444444444366,-0.395
2.297222222222217,-0.385
2.2999999999999545,-0.37
2.3027777777778056,-0.365
2.3055555555556566,-0.36
2.3083333333332803,-0.355
2.311111111111245,-0.36
2.313888888888755,-0.37
2.3166666666667197,-0.36
2.3194444444443434,-0.37
2.3222222222221944,-0.375
2.3250000000000455,-0.38
2.327777777777783,-0.38
2.330555555555634,-0.365
2.3333333333333712,-0.36
2.3361111111112223,-0.36
2.3388888888887323,-0.355
2.341666666666697,-0.36
2.3444444444444343,-0.36
2.347222222222058,-0.355
2.3500000000000227,-0.365
2.352777778,-0.375
2.355555555555611,-0.37
2.3583333333333485,-0.375
2.3611111111111995,-0.385
2.363888888888937,-0.385
2.3666666666666742,-0.39
2.3694444444444116,-0.37
2.3722222222222626,-0.365
2.375,-0.365
2.3777777777777374,-0.365
2.3805555555555884,-0.385
2.3833333333333258,-0.38
2.386111111111063,-0.385
2.3888888888888005,-0.39
2.3916666666666515,-0.4
2.394444444444389,-0.4
2.397222222,-0.4
2.3999999999999773,-0.395
2.402777777777942,-0.39
2.4055555555555657,-0.395
2.408333333333303,-0.395
2.4111111111112677,-0.4
2.4138888888887777,-0.39
2.4166666666666288,-0.395
2.419444444444366,-0.41
2.422222222222217,-0.415
2.4249999999999545,-0.415
2.4277777777778056,-0.42
2.4305555555556566,-0.425
2.4333333333332803,-0.415
2.436111111111245,-0.415
2.438888888888755,-0.41
2.4416666666667197,-0.405
2.4444444444443434,-0.405
2.4472222222221944,-0.42
2.4500000000000455,-0.425
2.452777777777783,-0.42
2.455555555555634,-0.435
2.4583333333333712,-0.425
2.4611111111112223,-0.425
2.4638888888887323,-0.425
2.466666666666697,-0.41
2.4694444444444343,-0.41
2.472222222222058,-0.415
2.4750000000000227,-0.42
2.477777778,-0.415
2.480555555555611,-0.42
2.4833333333333485,-0.42
2.4861111111111995,-0.43
2.488888888888937,-0.435
2.4916666666666742,-0.43
2.4944444444444116,-0.43
2.4972222222222626,-0.425
2.5,-0.42
2.5027777777777374,-0.42
2.5055555555555884,-0.42
2.5083333333333258,-0.415
2.511111111111063,-0.42
2.5138888888888005,-0.43
2.5166666666666515,-0.405
2.519444444444389,-0.41
2.522222222,-0.41
2.5249999999999773,-0.42
2.527777777777942,-0.415
2.5305555555555657,-0.425
2.533333333333303,-0.415
2.5361111111112677,-0.405
2.5388888888887777,-0.4
2.5416666666666288,-0.39
2.544444444444366,-0.405
2.547222222222217,-0.39
2.5499999999999545,-0.405
2.5527777777778056,-0.405
2.5555555555556566,-0.41
2.5583333333332803,-0.405
2.561111111111245,-0.405
2.563888888888755,-0.41
2.5666666666667197,-0.4
2.5694444444443434,-0.38
2.5722222222221944,-0.36
2.5750000000000455,-0.325
2.577777777777783,-0.31
2.580555555555634,-0.29
2.5833333333333712,-0.275
2.5861111111112223,-0.245
2.5888888888887323,-0.22
2.591666666666697,-0.18
2.5944444444444343,-0.115
2.597222222222058,-0.05
2.6000000000000227,0.035
2.602777778,0.12
2.605555555555611,0.235
2.6083333333333485,0.34
2.6111111111111995,0.47
2.613888888888937,0.63
2.6166666666666742,0.785
2.6194444444444116,0.97
2.6222222222222626,1.135
2.625,1.285
2.6277777777777374,1.44
2.6305555555555884,1.56
2.6333333333333258,1.635
2.636111111111063,1.69
2.6388888888888005,1.715
2.6416666666666515,1.7
2.644444444444389,1.66
2.647222222,1.605
2.6499999999999773,1.525
2.652777777777942,1.435
2.6555555555555657,1.335
2.658333333333303,1.215
2.6611111111112677,1.07
2.6638888888887777,0.885
2.6666666666666288,0.675
2.669444444444366,0.45
2.672222222222217,0.22
2.6749999999999545,0.025
2.6777777777778056,-0.155
2.6805555555556566,-0.29
2.6833333333332803,-0.395
2.686111111111245,-0.465
2.688888888888755,-0.52
2.6916666666667197,-0.555
2.6944444444443434,-0.575
2.6972222222221944,-0.595
2.7000000000000455,-0.61
2.702777777777783,-0.65
2.705555555555634,-0.67
2.7083333333333712,-0.7
2.7111111111112223,-0.745
2.7138888888887323,-0.76
2.716666666666697,-0.78
2.7194444444444343,-0.78
2.722222222222058,-0.8
2.7250000000000227,-0.81
2.727777778,-0.805
2.730555555555611,-0.805
2.7333333333333485,-0.805
2.7361111111111995,-0.8
2.738888888888937,-0.81
2.7416666666666742,-0.81
2.7444444444444116,-0.82
2.7472222222222626,-0.82
2.75,-0.855
2.7527777777777374,-0.855
2.7555555555555884,-0.875
2.7583333333333258,-0.88
2.761111111111063,-0.89
2.7638888888888005,-0.91
2.7666666666666515,-0.925
2.769444444444389,-0.935
2.772222222,-0.92
2.7749999999999773,-0.925
2.777777777777942,-0.93
2.7805555555555657,-0.945
2.783333333333303,-0.95
2.7861111111112677,-0.955
2.7888888888887777,-0.965
2.7916666666666288,-0.97
2.794444444444366,-0.99
2.797222222222217,-0.995
2.7999999999999545,-1.015
2.8027777777778056,-1.015
2.8055555555556566,-1.03
2.8083333333332803,-1.04
2.811111111111245,-1.05
2.813888888888755,-1.07
2.8166666666667197,-1.095
2.8194444444443434,-1.115
2.8222222222221944,-1.14
2.8250000000000455,-1.155
2.827777777777783,-1.17
2.830555555555634,-1.185
2.8333333333333712,-1.19
2.8361111111112223,-1.205
2.8388888888887323,-1.21
2.841666666666697,-1.21
2.8444444444444343,-1.235
2.847222222222058,-1.24
2.8500000000000227,-1.26
2.852777778,-1.29
2.855555555555611,-1.295
2.8583333333333485,-1.31
2.8611111111111995,-1.305
2.863888888888937,-1.31
2.8666666666666742,-1.305
2.8694444444444116,-1.305
2.8722222222222626,-1.295
2.875,-1.27
2.8777777777777374,-1.28
2.8805555555555884,-1.275
2.8833333333333258,-1.29
2.886111111111063,-1.285
2.8888888888888005,-1.28
2.8916666666666515,-1.265
2.894444444444389,-1.255
2.897222222,-1.26
2.8999999999999773,-1.24
2.902777777777942,-1.205
2.9055555555555657,-1.185
2.908333333333303,-1.16
2.9111111111112677,-1.13
