time,amplitude
1.163888982,0.174422944
1.16666676,0.162714983
1.169444538,0.151334385
1.172222316,0.14048719
1.175000094,0.130071012
1.177777872,0.120049291
1.18055565,0.110484077
1.183333428,0.101554439
1.186111206,0.09306013
1.188888984,0.085007957
1.191666762,0.077584925
1.19444454,0.070719743
1.197222318,0.064283142
1.200000096,0.058264515
1.202777874,0.052880666
1.205555652,0.047861105
1.20833343,0.043196279
1.211111208,0.038954991
1.213888986,0.035145989
1.216666764,0.031633726
1.219444542,0.028409504
1.22222232,0.025587718
1.225000098,0.023043357
1.227777876,0.020734891
1.230555654,0.01867977
1.233333432,0.016931502
1.23611121,0.015370561
1.238888988,0.013989801
1.241666766,0.012837454
1.244444544,0.011870541
1.247222322,0.011041449
1.2500001,0.010343864
1.252777878,0.009834379
1.255555656,0.009426108
1.258333434,0.009113955
1.261111212,0.008911345
1.26388899,0.008811897
1.266666768,0.008778725
1.269444546,0.008807577
1.272222324,0.008915407
1.275000102,0.009071504
1.27777788,0.009266102
1.280555658,0.009499063
1.283333436,0.009771409
1.286111214,0.010063981
1.288888992,0.010374432
1.29166677,0.010703343
1.294444548,0.011042808
1.297222326,0.011388359
1.300000104,0.011738584
1.302777882,0.012104887
1.30555566,0.012480327
1.308333438,0.012863022
1.311111216,0.013250862
1.313888994,0.013638242
1.316666772,0.014022374
1.31944455,0.014401876
1.322222328,0.014770082
1.325000106,0.01512674
1.327777884,0.015472278
1.330555662,0.015804343
1.33333344,0.016117685
1.336111218,0.016418646
1.338888996,0.016707411
1.341666774,0.016980112
1.344444552,0.017239773
1.34722233,0.017490142
1.350000108,0.017731902
1.352777886,0.017963558
1.355555664,0.018191955
1.358333442,0.018418419
1.36111122,0.018645224
1.363888998,0.018878038
1.366666776,0.019118725
1.369444554,0.019369107
1.372222332,0.019640904
1.37500011,0.019935295
1.377777888,0.02025296
1.380555666,0.02060039
1.383333444,0.020997931
1.386111222,0.021435453
1.388889,0.021915917
1.391666778,0.02246376
1.394444556,0.023083678
1.397222334,0.023767018
1.400000112,0.024517239
1.40277789,0.025368407
1.405555668,0.026282459
1.408333446,0.027285423
1.411111224,0.02845374
1.413889002,0.029897295
1.41666678,0.031588137
1.419444558,0.033549197
1.422222336,0.035991399
1.425000114,0.038853829
1.427777892,0.04211352
1.43055567,0.045846809
1.433333448,0.050273364
1.436111226,0.055193248
1.438889004,0.060618556
1.441666782,0.066770315
1.44444456,0.073614468
1.447222338,0.081025313
1.450000116,0.08901053
1.452777894,0.097954158
1.455555672,0.107498038
1.45833345,0.117644111
1.461111228,0.128547004
1.463889006,0.140282581
1.466666784,0.152678607
1.469444562,0.165736539
1.47222234,0.179610676
1.475000118,0.193777624
1.477777896,0.208074099
1.480555674,0.222369259
1.483333452,0.236304211
1.48611123,0.249809596
1.488889008,0.26280985
1.491666786,0.274915536
1.494444564,0.28599345
1.497222342,0.296156014
1.50000012,0.305347326
1.502777898,0.312754723
1.505555676,0.318960065
1.508333454,0.323932811
1.511111232,0.327301115
1.51388901,0.32882296
1.516666788,0.328974458
1.519444566,0.32774465
1.522222344,0.324424296
1.525000122,0.319545117
1.5277779,0.313295741
1.530555678,0.30552224
1.533333456,0.295898593
1.536111234,0.285277292
1.538889012,0.273758219
1.54166679,0.261277841
1.544444568,0.248225107
1.547222346,0.234850639
1.550000124,0.221236105
1.552777902,0.2075471
1.55555568,0.193982997
1.558333458,0.180598995
1.561111236,0.167555081
1.563889014,0.155055358
1.566666792,0.1430265
1.56944457,0.131503116
1.572222348,0.120838443
1.575000126,0.110877601
1.577777904,0.101557122
1.580555682,0.092973628
1.58333346,0.085381932
1.586111238,0.078434398
1.588889016,0.07211519
1.591666794,0.066604588
1.594444572,0.061738217
1.59722235,0.057300435
1.600000128,0.053239183
1.602777906,0.049443567
1.605555684,0.045524085
1.608333462,0.041345123
1.61111124,0.036559385
1.613889018,0.030506785
1.616666796,0.023150254
1.619444574,0.014289211
1.622222352,0.002404624
1.62500013,-0.012471114
1.627777908,-0.02991499
1.630555686,-0.050146068
1.633333464,-0.071556232
1.636111242,-0.091829623
1.63888902,-0.110039868
1.641666798,-0.12272569
1.644444576,-0.126617873
1.647222354,-0.121333898
1.650000132,-0.105588906
1.65277791,-0.067128951
1.655555688,-0.012510059
1.658333466,0.059009328
1.661111244,0.153199917
1.663889022,0.271044358
1.6666668,0.402920816
1.669444578,0.546833086
1.672222356,0.698935279
1.675000134,0.845023813
1.677777912,0.978799491
1.68055569,1.090888457
1.683333468,1.15642677
1.686111246,1.186455608
1.688889024,1.180218162
1.691666802,1.123632366
1.69444458,1.026367752
1.697222358,0.901954478
1.700000136,0.7536279
1.702777914,0.587851059
1.705555692,0.426421104
1.70833347,0.271871116
1.711111248,0.131196373
1.713889026,0.012065581
1.716666804,-0.089328798
1.719444582,-0.172192963
1.72222236,-0.226167653
1.725000138,-0.259697243
1.727777916,-0.276560967
1.730555694,-0.276370813
1.733333472,-0.259593661
1.73611125,-0.235279601
1.738889028,-0.20498371
1.741666806,-0.170802804
1.744444584,-0.137115005
1.747222362,-0.105206841
1.75000014,-0.075909229
1.752777918,-0.052822622
1.755555696,-0.033766493
1.758333474,-0.018442444
1.761111252,-0.007162472
1.76388903,0.001191957
1.766666808,0.007842411
1.769444586,0.01299713
1.772222364,0.016612487
1.775000142,0.019572255
1.77777792,0.022124669
1.780555698,0.024416029
1.783333476,0.026745816
1.786111254,0.029245371
1.788889032,0.031953218
1.79166681,0.035021449
1.794444588,0.038390859
1.797222366,0.041946517
1.800000144,0.045655633
1.802777922,0.049721632
1.8055557,0.054051926
1.808333478,0.0586547
1.811111256,0.063615133
1.813889034,0.068994874
1.816666812,0.074691316
1.81944459,0.080709958
1.822222368,0.087228406
1.825000146,0.094132456
1.827777924,0.101382446
1.830555702,0.109025198
1.83333348,0.117196689
1.836111258,0.125721102
1.838889036,0.134598341
1.841666814,0.143960036
1.844444592,0.153787586
1.84722237,0.164010906
1.850000148,0.174643852
1.852777926,0.185856093
1.855555704,0.197366494
1.858333482,0.209153072
1.86111126,0.22123913
1.863889038,0.23357395
1.866666816,0.246045531
1.869444594,0.258631784
1.872222372,0.271312593
1.87500015,0.283997747
1.877777928,0.296657066
1.880555706,0.309253928
1.883333484,0.32167816
1.886111262,0.333935054
1.88888904,0.346002175
1.891666818,0.357746639
1.894444596,0.369122687
1.897222374,0.380166394
1.900000152,0.390855188
1.90277793,0.400869213
1.905555708,0.410407417
1.908333486,0.419447082
1.911111264,0.427816226
1.913889042,0.435364044
1.91666682,0.442268822
1.919444598,0.448507667
1.922222376,0.453667421
1.925000154,0.457948762
1.927777932,0.461418611
1.93055571,0.463941037
1.933333488,0.465104976
1.936111266,0.465318239
1.938889044,0.464583476
1.941666822,0.462582722
1.9444446,0.45949413
1.947222378,0.455567415
1.950000156,0.450821823
1.952777934,0.444830695
1.955555712,0.43812636
1.95833349,0.430729292
1.961111268,0.422508873
1.963889046,0.413458882
1.966666824,0.403847964
1.969444602,0.393697427
1.97222238,0.382812968
1.975000158,0.371443843
1.977777936,0.359673724
1.980555714,0.347486018
1.983333492,0.334832342
1.98611127,0.321921961
1.988889048,0.30877824
1.991666826,0.295378292
1.994444604,0.281824984
1.997222382,0.268189443
2.00000016,0.254495937
2.002777938,0.24081505
2.005555716,0.227208702
2.008333494,0.213702317
2.011111272,0.200373831
2.01388905,0.187335704
2.016666828,0.17456113
2.019444606,0.162076435
2.022222384,0.15011955
2.025000162,0.138607243
2.02777794,0.12748496
2.030555718,0.116795658
2.033333496,0.106676778
2.036111274,0.096932962
2.038889052,0.087561763
2.04166683,0.078695841
2.044444608,0.070283277
2.047222386,0.062230449
2.050000164,0.054535604
2.052777942,0.04741271
2.05555572,0.040634519
2.058333498,0.034197752
2.061111276,0.028180979
2.063889054,0.022612546
2.066666832,0.017361677
2.06944461,0.012423966
2.072222388,0.007939385
2.075000166,0.003778996
2.077777944,-0.000100892
2.080555722,-0.003673842
2.0833335,-0.006862395
2.086111278,-0.009810348
2.088889056,-0.012524733
2.091666834,-0.014937761
2.094444612,-0.017102426
2.09722239,-0.019082066
2.100000168,-0.020884872
2.102777946,-0.022437975
2.105555724,-0.023861885
2.108333502,-0.0251663
2.11111128,-0.026341526
2.113889058,-0.027397722
2.116666836,-0.028361762
2.119444614,-0.02923254
2.122222392,-0.029971371
2.12500017,-0.030618365
2.127777948,-0.031186622
2.130555726,-0.031669553
2.133333504,-0.032046501
2.136111282,-0.032356847
2.13888906,-0.032602187
2.141666838,-0.032762348
2.144444616,-0.032851174
2.147222394,-0.032887173
2.150000172,-0.032872883
2.15277795,-0.032787357
2.155555728,-0.032663865
2.158333506,-0.0325044
2.161111284,-0.032304115
2.163889062,-0.032065426
2.16666684,-0.031801928
2.169444618,-0.031515109
2.172222396,-0.031198016
2.175000174,-0.030861602
2.177777952,-0.030509236
2.18055573,-0.030140298
2.183333508,-0.029752058
2.186111286,-0.029352084
2.188889064,-0.028940717
2.191666842,-0.02851443
2.19444462,-0.028072067
2.197222398,-0.027605577
2.200000176,-0.027108204
2.202777954,-0.026573358
2.205555732,-0.026028446
2.20833351,-0.025477544
2.211111288,-0.024927641
2.213889066,-0.024390839
2.216666844,-0.023868511
2.219444622,-0.023362862
2.2222224,-0.022888085
2.225000178,-0.022439082
2.227777956,-0.022013084
2.230555734,-0.021613072
2.233333512,-0.021244799
2.23611129,-0.020894117
2.238889068,-0.020558965
2.241666846,-0.020238758
2.244444624,-0.019921477
2.247222402,-0.019598932
2.25000018,-0.019266564
2.252777958,-0.018893839
2.255555736,-0.018479119
2.258333514,-0.018015174
2.261111292,-0.01747464
2.26388907,-0.016820387
2.266666848,-0.016065766
2.269444626,-0.015201678
2.272222404,-0.014139688
2.275000182,-0.012897942
2.27777796,-0.011481446
2.280555738,-0.009851529
2.283333516,-0.007888861
2.286111294,-0.005680038
2.288889072,-0.003220797
2.29166685,-0.000414008
2.294444628,0.002828318
2.297222406,0.006479853
2.300000184,0.010577077
2.302777962,0.015524137
2.30555574,0.021051656
2.308333518,0.027173613
2.311111296,0.034067795
2.313889074,0.041835614
2.316666852,0.050236913
2.31944463,0.059268275
2.322222408,0.069215264
2.325000186,0.079801438
2.327777964,0.090924566
2.330555742,0.102616676
2.33333352,0.114944181
2.336111298,0.12760582
2.338889076,0.140558283
2.341666854,0.153784669
2.344444632,0.167082486
2.34722241,0.18034834
2.350000188,0.193528781
2.352777966,0.206335608
2.355555744,0.218643064
2.358333522,0.230359257
2.3611113,0.241144989
2.363889078,0.250622257
2.366666856,0.259021162
2.369444634,0.266283053
2.372222412,0.271667564
2.37500019,0.275539108
2.377777968,0.278038404
2.380555746,0.278963132
2.383333524,0.277762551
2.386111302,0.275163585
2.38888908,0.271183621
2.391666858,0.265365792
2.394444636,0.257998205
2.397222414,0.249475348
2.400000192,0.239847873
2.40277797,0.228706716
2.405555748,0.216818818
2.408333526,0.204246696
2.411111304,0.190949368
2.413889082,0.177173417
2.41666686,0.16320857
2.419444638,0.149131235
2.422222416,0.135130448
2.425000194,0.121368931
2.427777972,0.107888265
2.43055575,0.094800194
2.433333528,0.082402288
2.436111306,0.070539527
2.438889084,0.059237757
2.441666862,0.048769666
2.44444464,0.03910363
2.447222418,0.030085457
2.450000196,0.021718914
2.452777974,0.014387881
2.455555752,0.007655021
2.45833353,0.001497182
2.461111308,-0.003990013
2.463889086,-0.008817204
2.466666864,-0.013275932
2.469444642,-0.017432431
2.47222242,-0.021440714
2.475000198,-0.025677794
2.477777976,-0.030304192
2.480555754,-0.035577619
2.483333532,-0.042376226
2.48611131,-0.050638886
2.488889088,-0.060574718
2.491666866,-0.073409827
2.494444644,-0.089587715
2.497222422,-0.108111443
2.5000002,-0.128784049
2.502777978,-0.150457813
2.505555756,-0.17076819
2.508333534,-0.188808225
2.511111312,-0.202121904
2.51388909,-0.206306877
2.516666868,-0.201381051
2.519444646,-0.186094472
2.522222424,-0.15079629
2.525000202,-0.098172404
2.52777798,-0.029062546
2.530555758,0.059814205
2.533333536,0.174420807
2.536111314,0.30319558
2.538889092,0.444112367
2.54166687,0.595126188
2.544444648,0.743585415
2.547222426,0.882280239
2.550000204,1.006578958
2.552777982,1.087034605
2.55555576,1.133149891
2.558333538,1.144008847
2.561111316,1.108885983
2.563889094,1.026364698
2.566666872,0.914695833
2.56944465,0.777136681
2.572222428,0.61631682
2.575000206,0.454384897
2.577777984,0.295769446
2.580555762,0.14572475
2.58333354,0.016324353
2.586111318,-0.095852313
2.588889096,-0.189885158
2.591666874,-0.257216198
2.594444652,-0.300954789
2.59722243,-0.327468658
2.600000208,-0.337746098
2.602777986,-0.326405217
2.605555764,-0.306448993
2.608333542,-0.279517191
2.61111132,-0.247278653
2.613889098,-0.213916965
2.616666876,-0.181606009
2.619444654,-0.151161836
2.622222432,-0.125551712
2.62500021,-0.104254917
2.627777988,-0.08662029
2.630555766,-0.072912346
2.633333544,-0.062889543
2.636111322,-0.054778687
2.6388891,-0.048383515
2.641666878,-0.043858544
2.644444656,-0.04051179
2.647222434,-0.037881463
2.650000212,-0.035831965
2.65277799,-0.034229768
2.655555768,-0.032652137
2.658333546,-0.031025825
2.661111324,-0.029186173
2.663889102,-0.026920546
2.66666688,-0.024282954
2.669444658,-0.021249335
2.672222436,-0.017586646
2.675000214,-0.013485188
2.677777992,-0.009036573
2.68055577,-0.004245593
2.683333548,0.000796214
2.686111326,0.006056095
2.688889104,0.011567016
2.691666882,0.017529045
2.69444466,0.023927295
2.697222438,0.030683937
2.700000216,0.037804639
2.702777994,0.045532165
2.705555772,0.053636884
2.70833355,0.06211799
2.711111328,0.071067952
2.713889106,0.08052313
2.716666884,0.090335621
2.719444662,0.100499669
2.72222244,0.11116587
2.725000218,0.122180773
2.727777996,0.133490302
2.730555774,0.145114045
2.733333552,0.157102362
2.73611133,0.169296935
2.738889108,0.181681499
2.741666886,0.194281867
2.744444664,0.207058772
2.747222442,0.219928231
2.75000022,0.232861049
2.752777998,0.24574608
2.755555776,0.258513083
2.758333554,0.27113028
2.761111332,0.283494046
2.76388911,0.295468495
2.766666888,0.307102927
2.769444666,0.318369458
2.772222444,0.328990534
2.775000222,0.339052168
2.777778,0.348585375
2.780555778,0.357489085
2.783333556,0.365466429
2.786111334,0.372779503
2.788889112,0.379409396
2.79166689,0.38504956
2.794444668,0.389734233
2.797222446,0.393629615
2.800000224,0.396720726
2.802778002,0.398447381
2.80555578,0.399303211
2.808333558,0.399278351
2.811111336,0.398131973
2.813889114,0.395590868
2.816666892,0.392019905
2.81944467,0.387426193
2.822222448,0.381427561
2.825000226,0.374481888
2.827778004,0.36674031
2.830555782,0.358154952
2.83333356,0.348576662
2.836111338,0.338410723
2.838889116,0.327688103
2.841666894,0.316284104
2.844444672,0.304358155
2.84722245,0.292061387
2.850000228,0.279421812
2.852778006,0.26634109
2.855555784,0.25305678
2.858333562,0.239593109
2.86111134,0.225955649
2.863889118,0.212211016
2.866666896,0.198431753
2.869444674,0.184639087
2.872222452,0.170897635
2.87500023,0.157251951
2.877778008,0.143715185
2.880555786,0.130327697
2.883333564,0.11720561
2.886111342,0.104296173
2.88888912,0.091613852
2.891666898,0.079282396
2.894444676,0.067312564
2.897222454,0.055651188
2.900000232,0.044309775
2.90277801,0.033532628
2.905555788,0.023126731
2.908333566,0.013099744
2.911111344,0.00356239
2.913889122,-0.005412643
2.9166669,-0.013968433
2.919444678,-0.022100251
2.922222456,-0.029582615
2.925000234,-0.036576181
2.927778012,-0.04314681
2.93055579,-0.049254619
2.933333568,-0.05478726
2.936111346,-0.05996015
2.938889124,-0.064783173
2.941666902,-0.069152017
2.94444468,-0.073139173
2.947222458,-0.076836033
2.950000236,-0.080251607
2.952778014,-0.083247535
2.955555792,-0.08600719
2.95833357,-0.088538443
2.961111348,-0.09080055
2.963889126,-0.092793533
2.966666904,-0.094604762
2.969444682,-0.096241085
2.97222246,-0.097638163
2.975000238,-0.09887444
2.977778016,-0.099975598
2.980555794,-0.100933532
2.983333572,-0.101722348
2.98611135,-0.102410319
2.988889128,-0.103002292
2.991666906,-0.103475255
2.994444684,-0.103854485
2.997222462,-0.104165354
3.00000024,-0.104411827
3.002778018,-0.104569232
3.005555796,-0.104680392
3.008333574,-0.104748156
3.011111352,-0.104767596
3.01388913,-0.104742909
3.016666908,-0.104690313
3.019444686,-0.10461177
3.022222464,-0.104500309
3.025000242,-0.104368166
3.02777802,-0.104218925
3.030555798,-0.104051894
3.033333576,-0.103863482
3.036111354,-0.103661309
3.038889132,-0.103444339
3.04166691,-0.103202471
3.044444688,-0.102936249
3.047222466,-0.102653991
3.050000244,-0.10235776
3.052778022,-0.102046657
3.0555558,-0.101730525
3.058333578,-0.10141066
3.061111356,-0.101088832
3.063889134,-0.100769154
3.066666912,-0.100453036
3.06944469,-0.10014139
3.072222468,-0.099839027
3.075000246,-0.099545052
3.077778024,-0.099258816
3.080555802,-0.098981604
3.08333358,-0.098716228
3.086111358,-0.098458014
3.088889136,-0.098206474
3.091666914,-0.097962533
3.094444692,-0.097722714
3.09722247,-0.097484361
3.100000248,-0.097246376
3.102778026,-0.097003095
3.105555804,-0.096752225
3.108333582,-0.096491882
3.11111136,-0.096215773
3.113889138,-0.095914447
3.116666916,-0.095589961
3.119444694,-0.09523982
3.122222472,-0.094841853
3.12500025,-0.094399183
3.127778028,-0.093912484
3.130555806,-0.093371425
3.133333584,-0.092743913
3.136111362,-0.092050017
3.13888914,-0.091286902
3.141666918,-0.090422094
