time,MLII,V1
0.75,0.095,0.455
0.7527777777777374,0.08,0.43
0.7555555555554747,0.07,0.43
0.7583333333334394,0.07,0.44
0.7611111111111768,0.09,0.455
0.7638888888889142,0.1,0.465
0.7666666666666515,0.105,0.44
0.7694444444443889,0.075,0.42
0.7722222222221262,0.065,0.405
0.775000000000091,0.055,0.42
0.7777777777778283,0.05,0.43
0.7805555555555657,0.055,0.44
0.783333333333303,0.065,0.415
0.7861111111110404,0.055,0.41
0.7888888888887777,0.05,0.395
0.7916666666667425,0.035,0.41
0.7944444444444798,0.045,0.435
0.7972222222222172,0.055,0.425
0.7999999999999545,0.055,0.41
0.8027777777776919,0.035,0.395
0.8055555555554292,0.025,0.385
0.808333333333394,0.03,0.405
0.8111111111111313,0.03,0.415
0.8138888888888687,0.055,0.41
0.816666666666606,0.05,0.4
0.8194444444445708,0.04,0.38
0.8222222222223081,0.025,0.37
0.8250000000000455,0.025,0.39
0.8277777777777828,0.03,0.405
0.8305555555555202,0.045,0.395
0.8333333333332575,0.035,0.385
0.8361111111112223,0.035,0.36
0.8388888888889596,0.02,0.35
0.841666666666697,0.015,0.375
0.8444444444444343,0.02,0.385
0.8472222222221717,0.01,0.385
0.849999999999909,-0.015,0.36
0.8527777777778738,-0.02,0.34
0.8555555555556111,-0.03,0.33
0.8583333333333485,-0.03,0.33
0.8611111111110858,-0.01,0.355
0.8638888888888232,0.0,0.345
0.8666666666665606,-0.005,0.345
0.8694444444445253,-0.01,0.305
0.8722222222222626,-0.03,0.315
0.875,-0.005,0.315
0.8777777777777374,0.01,0.33
0.8805555555554747,0.04,0.33
0.8833333333334394,0.065,0.32
0.8861111111111768,0.05,0.285
0.8888888888889142,-0.025,0.275
0.8916666666666515,-0.11,0.28
0.8944444444443889,-0.135,0.295
0.8972222222221262,-0.14,0.315
0.900000000000091,-0.14,0.3
0.9027777777778283,-0.135,0.275
0.9055555555555657,-0.125,0.25
0.908333333333303,-0.14,0.25
0.9111111111110404,-0.175,0.275
0.9138888888887777,-0.19,0.28
0.9166666666667425,-0.22,0.27
0.9194444444444798,-0.235,0.25
0.9222222222222172,-0.255,0.23
0.9249999999999545,-0.25,0.25
0.9277777777776919,-0.22,0.255
0.9305555555554292,-0.205,0.26
0.933333333333394,-0.215,0.255
0.9361111111111313,-0.24,0.245
0.9388888888888687,-0.25,0.22
0.941666666666606,-0.275,0.24
0.9444444444445708,-0.25,0.255
0.9472222222223081,-0.235,0.26
0.9500000000000455,-0.235,0.24
0.9527777777777828,-0.25,0.21
0.9555555555555202,-0.265,0.215
0.9583333333332575,-0.265,0.22
0.9611111111112223,-0.26,0.235
0.9638888888889596,-0.245,0.26
0.966666666666697,-0.25,0.255
0.9694444444444343,-0.285,0.225
0.9722222222221717,-0.295,0.2
0.974999999999909,-0.32,0.21
0.9777777777778738,-0.3,0.235
0.9805555555556111,-0.29,0.235
0.9833333333333485,-0.285,0.22
0.9861111111110858,-0.295,0.21
0.9888888888888232,-0.3,0.195
0.9916666666665606,-0.29,0.205
0.9944444444445253,-0.27,0.23
0.9972222222222626,-0.245,0.24
1.0,-0.255,0.205
1.0027777777777374,-0.285,0.2
1.0055555555554747,-0.295,0.185
1.0083333333334394,-0.305,0.2
1.0111111111111768,-0.29,0.21
1.0138888888889142,-0.28,0.22
1.0166666666666515,-0.285,0.19
1.0194444444443889,-0.295,0.18
1.0222222222221262,-0.3,0.165
1.025000000000091,-0.29,0.17
1.0277777777778283,-0.28,0.19
1.0305555555555657,-0.28,0.21
1.033333333333303,-0.28,0.185
1.0361111111110404,-0.275,0.155
1.0388888888887777,-0.27,0.15
1.0416666666667425,-0.27,0.17
1.0444444444444798,-0.26,0.18
1.0472222222222172,-0.225,0.2
1.0499999999999545,-0.195,0.185
1.0527777777776919,-0.18,0.16
1.0555555555554292,-0.185,0.145
1.058333333333394,-0.2,0.155
1.0611111111111313,-0.19,0.175
1.0638888888888687,-0.225,0.185
1.066666666666606,-0.29,0.18
1.0694444444445708,-0.305,0.18
1.0722222222223081,-0.32,0.155
1.0750000000000455,-0.285,0.175
1.0777777777777828,-0.235,0.195
1.0805555555555202,-0.225,0.2
1.0833333333332575,-0.23,0.18
1.0861111111112223,-0.265,0.165
1.0888888888889596,-0.26,0.165
1.091666666666697,-0.24,0.2
1.0944444444444343,-0.175,0.215
1.0972222222221717,-0.14,0.2
1.099999999999909,-0.155,0.17
1.1027777777778738,-0.185,0.15
1.1055555555556111,-0.21,0.13
1.1083333333333485,-0.25,0.16
1.1111111111110858,-0.265,0.17
1.1138888888888232,-0.295,0.165
1.1166666666665606,-0.315,0.14
1.1194444444445253,-0.33,0.13
1.1222222222222626,-0.335,0.14
1.125,-0.335,0.15
1.1277777777777374,-0.33,0.155
1.1305555555554747,-0.33,0.165
1.1333333333334394,-0.34,0.15
1.1361111111111768,-0.34,0.125
1.1388888888889142,-0.33,0.115
1.1416666666666515,-0.315,0.14
1.1444444444443889,-0.3,0.145
1.1472222222221262,-0.295,0.14
1.150000000000091,-0.28,0.125
1.1527777777778283,-0.285,0.115
1.1555555555555657,-0.295,0.1
1.158333333333303,-0.285,0.12
1.1611111111110404,-0.275,0.13
1.1638888888887777,-0.265,0.14
1.1666666666667425,-0.265,0.125
1.1694444444444798,-0.265,0.11
1.1722222222222172,-0.285,0.115
1.1749999999999545,-0.275,0.13
1.1777777777776919,-0.265,0.14
1.1805555555554292,-0.255,0.145
1.183333333333394,-0.255,0.125
1.1861111111111313,-0.25,0.115
1.1888888888888687,-0.255,0.125
1.191666666666606,-0.265,0.155
1.1944444444445708,-0.245,0.15
1.1972222222223081,-0.24,0.16
1.2000000000000455,-0.24,0.135
1.2027777777777828,-0.255,0.12
1.2055555555555202,-0.29,0.115
1.2083333333332575,-0.275,0.13
1.2111111111112223,-0.255,0.135
1.2138888888889596,-0.24,0.125
1.216666666666697,-0.23,0.13
1.2194444444444343,-0.245,0.13
1.2222222222221717,-0.26,0.12
1.224999999999909,-0.265,0.14
1.2277777777778738,-0.235,0.14
1.2305555555556111,-0.21,0.145
1.2333333333333485,-0.21,0.145
1.2361111111110858,-0.205,0.15
1.2388888888888232,-0.23,0.14
1.2416666666665606,-0.22,0.14
1.2444444444445253,-0.22,0.135
1.2472222222222626,-0.205,0.14
1.25,-0.21,0.145
1.2527777777777374,-0.235,0.15
1.2555555555554747,-0.215,0.145
1.2583333333334394,-0.21,0.155
1.2611111111111768,-0.175,0.15
1.2638888888889142,-0.15,0.15
1.2666666666666515,-0.135,0.14
1.2694444444443889,-0.15,0.14
1.2722222222221262,-0.185,0.16
1.275000000000091,-0.205,0.16
1.2777777777778283,-0.24,0.165
1.2805555555555657,-0.25,0.17
1.283333333333303,-0.245,0.17
1.2861111111110404,-0.24,0.175
1.2888888888887777,-0.21,0.18
1.2916666666667425,-0.185,0.185
1.2944444444444798,-0.18,0.18
1.2972222222222172,-0.155,0.175
1.2999999999999545,-0.15,0.17
1.3027777777776919,-0.17,0.17
1.3055555555554292,-0.165,0.16
1.308333333333394,-0.16,0.14
1.3111111111111313,-0.2,0.135
1.3138888888888687,-0.2,0.125
1.316666666666606,-0.22,0.09
1.3194444444445708,-0.285,0.06
1.3222222222223081,-0.37,0.045
1.3250000000000455,-0.43,0.015
1.3277777777777828,-0.445,-0.015
1.3305555555555202,-0.43,-0.035
1.3333333333332575,-0.43,-0.075
1.3361111111112223,-0.435,-0.13
1.3388888888889596,-0.46,-0.2
1.341666666666697,-0.545,-0.235
1.3444444444444343,-0.65,-0.245
1.3472222222221717,-0.785,-0.23
1.349999999999909,-0.95,-0.235
1.3527777777778738,-1.125,-0.22
1.3555555555556111,-1.2,-0.19
1.3583333333333485,-1.225,-0.165
1.3611111111110858,-1.225,-0.125
1.3638888888888232,-1.21,-0.07
1.3666666666665606,-1.195,-0.01
1.3694444444445253,-1.13,0.055
1.3722222222222626,-1.055,0.105
1.375,-0.98,0.18
1.3777777777777374,-0.895,0.245
1.3805555555554747,-0.8,0.3
1.3833333333334394,-0.735,0.36
1.3861111111111768,-0.695,0.415
1.3888888888889142,-0.68,0.46
1.3916666666666515,-0.65,0.5
1.3944444444443889,-0.585,0.535
1.3972222222221262,-0.52,0.55
1.400000000000091,-0.455,0.545
1.4027777777778283,-0.41,0.505
1.4055555555555657,-0.365,0.47
1.408333333333303,-0.29,0.435
1.4111111111110404,-0.215,0.4
1.4138888888887777,-0.155,0.37
1.4166666666667425,-0.115,0.355
1.4194444444444798,-0.1,0.335
1.4222222222222172,-0.07,0.315
1.4249999999999545,-0.05,0.315
1.4277777777776919,-0.035,0.305
1.4305555555554292,-0.04,0.31
1.433333333333394,-0.07,0.305
1.4361111111111313,-0.075,0.29
1.4388888888888687,-0.09,0.295
1.441666666666606,-0.105,0.305
1.4444444444445708,-0.09,0.32
1.4472222222223081,-0.085,0.32
1.4500000000000455,-0.055,0.315
1.4527777777777828,-0.065,0.3
1.4555555555555202,-0.05,0.295
1.4583333333332575,-0.015,0.305
1.4611111111112223,0.01,0.305
1.4638888888889596,-0.01,0.325
1.466666666666697,-0.045,0.315
1.4694444444444343,-0.085,0.305
1.4722222222221717,-0.12,0.31
1.474999999999909,-0.125,0.32
1.4777777777778738,-0.105,0.33
1.4805555555556111,-0.105,0.335
1.4833333333333485,-0.115,0.34
1.4861111111110858,-0.115,0.325
1.4888888888888232,-0.1,0.325
1.4916666666665606,-0.075,0.34
1.4944444444445253,-0.05,0.35
1.4972222222222626,-0.03,0.35
1.5,-0.035,0.36
1.5027777777777374,-0.04,0.345
1.5055555555554747,-0.035,0.345
1.5083333333334394,-0.03,0.34
1.5111111111111768,-0.02,0.365
1.5138888888889142,0.0,0.355
1.5166666666666515,0.0,0.365
1.5194444444443889,0.0,0.355
1.5222222222221262,-0.005,0.35
1.525000000000091,0.005,0.365
1.5277777777778283,0.03,0.38
1.5305555555555657,0.045,0.385
1.533333333333303,0.06,0.39
1.5361111111110404,0.075,0.38
1.5388888888887777,0.065,0.39
1.5416666666667425,0.055,0.4
1.5444444444444798,0.05,0.415
1.5472222222222172,0.045,0.415
1.5499999999999545,0.065,0.41
1.5527777777776919,0.055,0.405
1.5555555555554292,0.085,0.395
1.558333333333394,0.095,0.415
1.5611111111111313,0.12,0.425
1.5638888888888687,0.145,0.425
1.566666666666606,0.145,0.44
1.5694444444445708,0.135,0.435
1.5722222222223081,0.11,0.445
1.5750000000000455,0.1,0.44
1.5777777777777828,0.125,0.475
1.5805555555555202,0.135,0.485
1.5833333333332575,0.175,0.49
1.5861111111112223,0.175,0.475
1.5888888888889596,0.17,0.465
1.591666666666697,0.17,0.48
1.5944444444444343,0.185,0.495
1.5972222222221717,0.21,0.515
1.599999999999909,0.21,0.51
1.6027777777778738,0.21,0.515
1.6055555555556111,0.215,0.505
1.6083333333333485,0.24,0.51
1.6111111111110858,0.28,0.53
1.6138888888888232,0.3,0.53
1.6166666666665606,0.3,0.55
1.6194444444445253,0.26,0.535
1.6222222222222626,0.245,0.53
1.625,0.245,0.54
1.6277777777777374,0.28,0.555
1.6305555555554747,0.32,0.57
1.6333333333334394,0.32,0.565
1.6361111111111768,0.295,0.55
1.6388888888889142,0.265,0.54
1.6416666666666515,0.26,0.575
1.6444444444443889,0.255,0.595
1.6472222222221262,0.26,0.61
1.650000000000091,0.26,0.6
1.6527777777778283,0.24,0.6
1.6555555555555657,0.225,0.585
1.658333333333303,0.25,0.595
1.6611111111110404,0.265,0.605
1.6638888888887777,0.27,0.62
1.6666666666667425,0.28,0.625
1.6694444444444798,0.27,0.615
1.6722222222222172,0.265,0.595
1.6749999999999545,0.27,0.6
1.6777777777776919,0.29,0.61
1.6805555555554292,0.325,0.615
1.683333333333394,0.335,0.62
1.6861111111111313,0.335,0.6
1.6888888888888687,0.305,0.59
1.691666666666606,0.28,0.59
1.6944444444445708,0.265,0.615
1.6972222222223081,0.255,0.61
1.7000000000000455,0.26,0.62
1.7027777777777828,0.265,0.605
1.7055555555555202,0.28,0.6
1.7083333333332575,0.265,0.6
1.7111111111112223,0.265,0.61
1.7138888888889596,0.265,0.605
1.716666666666697,0.25,0.615
1.7194444444444343,0.24,0.61
1.7222222222221717,0.24,0.575
1.724999999999909,0.225,0.58
1.7277777777778738,0.24,0.585
1.7305555555556111,0.255,0.595
1.7333333333333485,0.24,0.585
1.7361111111110858,0.24,0.575
1.7388888888888232,0.245,0.56
1.7416666666665606,0.27,0.565
1.7444444444445253,0.305,0.565
1.7472222222222626,0.31,0.565
1.75,0.275,0.565
1.7527777777777374,0.215,0.545
1.7555555555554747,0.175,0.53
1.7583333333334394,0.155,0.53
1.7611111111111768,0.195,0.54
1.7638888888889142,0.225,0.545
1.7666666666666515,0.235,0.535
1.7694444444443889,0.235,0.535
1.7722222222221262,0.245,0.51
1.775000000000091,0.225,0.515
1.7777777777778283,0.165,0.515
1.7805555555555657,0.08,0.52
1.783333333333303,0.005,0.515
1.7861111111110404,0.0,0.52
1.7888888888887777,0.025,0.5
1.7916666666667425,0.055,0.495
1.7944444444444798,0.095,0.515
1.7972222222222172,0.1,0.51
1.7999999999999545,0.11,0.495
1.8027777777776919,0.12,0.495
1.8055555555554292,0.095,0.47
1.808333333333394,0.105,0.465
1.8111111111111313,0.12,0.465
1.8138888888888687,0.13,0.46
1.816666666666606,0.115,0.465
1.8194444444445708,0.08,0.445
1.8222222222223081,0.06,0.43
1.8250000000000455,0.065,0.435
1.8277777777777828,0.08,0.44
1.8305555555555202,0.13,0.435
1.8333333333332575,0.145,0.44
1.8361111111112223,0.11,0.42
1.8388888888889596,0.08,0.41
1.841666666666697,0.03,0.41
1.8444444444444343,0.01,0.42
1.8472222222221717,-0.015,0.415
1.849999999999909,-0.03,0.395
1.8527777777778738,-0.045,0.39
1.8555555555556111,-0.055,0.385
1.8583333333333485,-0.045,0.375
1.8611111111110858,-0.035,0.38
1.8638888888888232,-0.035,0.395
1.8666666666665606,-0.02,0.385
1.8694444444445253,-0.03,0.38
1.8722222222222626,-0.025,0.36
1.875,-0.01,0.35
1.8777777777777374,0.0,0.35
1.8805555555554747,0.005,0.335
1.8833333333334394,-0.01,0.33
1.8861111111111768,-0.03,0.335
1.8888888888889142,-0.065,0.31
1.8916666666666515,-0.085,0.32
1.8944444444443889,-0.105,0.32
1.8972222222221262,-0.09,0.34
1.900000000000091,-0.085,0.32
1.9027777777778283,-0.095,0.315
1.9055555555555657,-0.085,0.29
1.908333333333303,-0.075,0.29
1.9111111111110404,-0.075,0.295
1.9138888888887777,-0.07,0.3
1.9166666666667425,-0.11,0.295
1.9194444444444798,-0.14,0.285
1.9222222222222172,-0.19,0.29
1.9249999999999545,-0.2,0.28
1.9277777777776919,-0.19,0.295
1.9305555555554292,-0.17,0.31
1.933333333333394,-0.155,0.31
1.9361111111111313,-0.15,0.295
1.9388888888888687,-0.155,0.29
1.941666666666606,-0.165,0.265
1.9444444444445708,-0.16,0.275
1.9472222222223081,-0.165,0.27
1.9500000000000455,-0.16,0.26
1.9527777777777828,-0.17,0.27
1.9555555555555202,-0.16,0.265
1.9583333333332575,-0.16,0.265
1.9611111111112223,-0.16,0.26
1.9638888888889596,-0.175,0.265
1.966666666666697,-0.215,0.255
1.9694444444444343,-0.23,0.265
1.9722222222221717,-0.23,0.255
1.974999999999909,-0.205,0.255
1.9777777777778738,-0.19,0.265
1.9805555555556111,-0.18,0.27
1.9833333333333485,-0.19,0.265
1.9861111111110858,-0.19,0.255
1.9888888888888232,-0.19,0.255
1.9916666666665606,-0.175,0.25
1.9944444444445253,-0.165,0.255
1.9972222222222626,-0.135,0.255
2.0,-0.14,0.24
2.0027777777777374,-0.175,0.235
2.0055555555554747,-0.23,0.24
2.0083333333334394,-0.275,0.24
2.011111111111177,-0.26,0.255
2.013888888888914,-0.24,0.255
2.0166666666666515,-0.225,0.255
2.019444444444389,-0.215,0.25
2.022222222222126,-0.21,0.25
2.025000000000091,-0.17,0.26
2.0277777777778283,-0.14,0.255
2.0305555555555657,-0.145,0.25
2.033333333333303,-0.205,0.25
2.0361111111110404,-0.265,0.235
2.0388888888887777,-0.295,0.23
2.0416666666667425,-0.3,0.235
2.04444444444448,-0.26,0.24
2.047222222222217,-0.245,0.235
2.0499999999999545,-0.23,0.23
2.052777777777692,-0.23,0.23
2.0555555555554292,-0.23,0.225
2.058333333333394,-0.225,0.235
2.0611111111111313,-0.21,0.23
2.0638888888888687,-0.215,0.215
2.066666666666606,-0.21,0.22
2.0694444444445708,-0.22,0.2
2.072222222222308,-0.235,0.2
2.0750000000000455,-0.25,0.205
2.077777777777783,-0.24,0.215
2.08055555555552,-0.22,0.205
2.0833333333332575,-0.215,0.195
2.0861111111112223,-0.225,0.2
2.0888888888889596,-0.24,0.19
2.091666666666697,-0.24,0.2
2.0944444444444343,-0.215,0.205
2.0972222222221717,-0.205,0.21
2.099999999999909,-0.205,0.215
2.102777777777874,-0.195,0.19
2.105555555555611,-0.205,0.18
2.1083333333333485,-0.19,0.175
2.111111111111086,-0.175,0.175
2.113888888888823,-0.135,0.18
2.1166666666665606,-0.12,0.195
2.1194444444445253,-0.15,0.19
2.1222222222222626,-0.18,0.175
2.125,-0.2,0.165
2.1277777777777374,-0.21,0.175
2.1305555555554747,-0.225,0.175
2.1333333333334394,-0.245,0.19
2.136111111111177,-0.285,0.17
2.138888888888914,-0.305,0.16
2.1416666666666515,-0.29,0.175
2.144444444444389,-0.29,0.18
2.147222222222126,-0.25,0.195
2.150000000000091,-0.255,0.185
2.1527777777778283,-0.24,0.17
2.1555555555555657,-0.25,0.16
2.158333333333303,-0.255,0.16
2.1611111111110404,-0.25,0.17
2.1638888888887777,-0.21,0.185
2.1666666666667425,-0.215,0.18
2.16944444444448,-0.225,0.16
2.172222222222217,-0.235,0.155
2.1749999999999545,-0.225,0.155
2.177777777777692,-0.215,0.18
2.1805555555554292,-0.21,0.17
2.183333333333394,-0.225,0.16
2.1861111111111313,-0.23,0.13
2.1888888888888687,-0.24,0.12
2.191666666666606,-0.24,0.13
2.1944444444445708,-0.22,0.135
2.197222222222308,-0.23,0.135
2.2000000000000455,-0.23,0.115
2.202777777777783,-0.25,0.09
2.20555555555552,-0.25,0.085
2.2083333333332575,-0.26,0.095
2.2111111111112223,-0.235,0.13
2.2138888888889596,-0.21,0.12
